class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,50,0,2130706434,64,0,0,0,0,0,0,3220,6736,3380,0,0,0,4342,0,0,0,332,890,22542,18456,15996,1358,0,0,0,0,66,150,0,0,0,0,0,0,0,5316,8020,0,108,12,20,548,438,11332,878,0,0,0,10542,1246,316,168,156,72,412,214,86,124,38904,6,6,4,0,4342,276,12308,3534,na,na,na,na,na,na,na,na,15700,50.48,38904,38904,40994,38,0,3700,38580,13424,1209600,774,2,6,0,4873.92,0,7523.52,2,36,0,0,946,5690,5516,694,486,4,0,0,0,8,38904,0,1068,12,14,68,650,1344,8236,1860,84,0,194,366,4964,154,0,6,0,0,5390,96,40,0,0,0,0,0,0,0,0,270,0,0,4812,1390,142,60,19520,2768,40352,78,0,0,0,1.1,74,8754,3504,540,98,164,68,24,184,0,0,0,0
neg,39496,na,126,122,0,0,0,0,0,0,29170,1009758,1290100,265604,18072,0,1163288,0,0,0,0,0,2302380,1977970,525158,283436,0,0,0,0,220,66,0,0,0,0,0,45418,1168938,1029330,369018,0,3394,7844,7940,67142,1953340,573024,20,0,0,0,788678,602064,248920,210706,210340,197090,204896,149680,330,0,2828002,48,168,210,24,1163288,34052,317250,205334,202520,250520,na,na,na,na,na,na,67060,39495.98,2828002,2828002,2837164,18042,4776,37708,403400,2612704,1209600,83094,0,66,0,2246367.36,0,364607.04,0,0,0,0,1710,294990,971550,1169158,161604,11466,2150,76,458,478,2828002,na,3504,434,27924,220816,88202,1534288,709850,27442,244,0,188,194,2140094,16742,0,36592,0,62,2268302,1572,270,0,0,0,0,0,0,0,0,18304,44950,7622,0,0,75156,17268,634380,91842,0,0,0,0,1292040,963.06,1052,383862,461036,383370,188730,376120,243436,179238,126900,253290,16722,0,0
neg,6,na,2,0,0,0,0,0,0,0,1500,920,1808,0,0,0,1328,0,312,0,262,1702,16560,14846,5970,10,0,0,0,0,16,4,0,0,0,0,0,0,0,804,3424,0,942,12,20,2,2760,492,0,0,0,0,3096,382,86,222,26,26,64,296,28,2,22832,0,2,0,0,1328,132,4582,1354,na,na,na,na,na,na,na,na,5820,6.71,22832,22832,23494,15.0,0,2140,22600,4228,1209600,236,0,4,0,1580.16,0,1695.36,na,na,0,0,1034,750,1626,504,314,0,0,0,0,8,22832,na,918,6,20,6,14,958,2040,266,0,0,0,4,1062,58,0,0,0,0,2286,44,78,0,0,0,0,0,0,0,0,178,0,0,200,72,64,14,2120,212,3728,24,0,0,0,na,na,2814,1246,56,16,22,28,46,0,0,0,0,0
neg,39100,na,82,58,0,0,0,0,0,0,21234,759738,1491290,305810,22304,1592,1244762,0,0,0,0,0,2565794,2347256,478988,156738,0,0,0,0,522,180,0,0,0,0,0,109924,1235134,391764,865146,0,2838,1972,5436,17002,1082994,1484616,7110,0,0,0,953090,595658,312634,204278,149416,120424,125534,140520,414,0,3045506,86,78,650,0,1244762,30176,334848,143452,153640,189720,na,na,na,na,na,na,129560,39100.32,3045506,3045506,3024048,15822,34988,55936,617940,2601968,1209600,62968,0,122,0,2230316.16,0,363451.2,0,0,0,0,848,245606,1247606,948002,147104,10698,2036,68,6,14,3045506,na,3758,428,10998,197024,63952,1244768,1018526,61460,1054,0,138,476,2052252,247356,66,238,0,0,2251140,1576,158,0,0,0,0,0,0,0,0,16894,27380,5446,0,0,91088,14810,382700,90000,0,0,0,0,1034690,1249.32,1344,386062,362960,315432,183406,563290,556660,199938,26868,7216,136,0,0
neg,39624,12,1168,948,0,0,0,0,0,43138,1548260,2431744,1451224,804332,406812,34040,2823470,18122,0,0,47598,89466,5897670,5226022,1092500,667768,0,0,99572,0,4408,1154,0,0,0,0,0,0,2408806,4277084,33660,0,6402,5444,9226,51756,204948,4223796,2174992,42984,2,0,4810784,721370,276066,217884,175710,144208,113544,105982,82970,71032,7038288,126,132,408,34,2823470,80638,431870,655844,188940,142220,189660,141380,302600,na,na,na,120040,39623.16,7038288,7038288,7011680,29470,58308,94966,983640,6699842,1209600,180338,4,112,0,3148411.2,2654282.88,917829.12,432,766,0,2648,489960,1261974,2131112,2006730,754098,68668,4202,158,0,10596,7038288,0,6566,526,1256882,388470,3853242,1207046,6800,18,0,0,1180,3782,2775216,10014,0,344,0,0,3123326,6016,1016,0,0,11360,2754392,11460,2752980,0,0,38160,13666,2038,0,0,155904,28316,861860,245194,2914640,76038,0,0,102190,1696.96,1736,3616244,1169140,1011494,324786,342576,108048,61788,81700,3774,0,0,0
neg,287746,0,na,na,na,na,0,0,25662,1048250,5544386,6621630,2495998,187642,5890,0,7537684,0,180,na,738452,972740,14326482,14190686,2810462,619292,na,0,0,0,na,na,0,0,0,0,0,24778,526954,7323904,8053822,0,27882,9322,12698,38174,2743414,11852602,1180092,65274,0,0,5030638,4099646,2716846,1186468,745540,520896,387506,336746,206730,698442,17879146,na,na,na,na,7537684,149602,1886192,915580,171460,141140,122440,236580,297560,277560,134540,138960,141580,287745.17,17879146,17879146,na,83820,na,na,894220,na,1209600,na,na,na,na,13657176.96,0,2271273.6,62,340,6220,177948,1745618,3731238,5893098,3502856,805680,61880,4378,542,na,na,17879146,0,23350,2630,522070,685836,590226,8093306,5935850,76128,62,0,588,2494,11946894,6185406,454,6460,0,0,12555698,na,na,na,na,na,na,na,na,na,na,76746,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6248,2353508,1488700,738044,383610,748398,1107618,2254270,6637100,218138,72,na,na
neg,30868,na,576,390,0,0,0,0,0,0,2634,410152,1276360,552544,70430,7224,1196012,0,0,0,0,0,1977596,1618920,776058,282798,0,0,0,0,4402,982,0,0,0,0,0,20758,1143676,1090388,64522,0,6254,4866,4498,216650,1625548,461482,46,0,0,0,864386,425940,173052,132538,112830,106082,131262,369260,3994,0,2754290,52,30,906,22,1196012,42038,482582,288480,298020,366120,na,na,na,na,na,na,104760,30868.5,2754290,2754290,2741610,17475.0,7848,28136,328400,2319344,1209600,68928,0,108,0,1954932.48,0,361919.04,0,0,0,0,0,44484,527848,1118414,581620,41802,4784,392,144,256,2754290,na,5154,680,37640,173784,100822,1406756,571478,22662,368,0,758,2186,1690814,69270,0,566,0,0,1778862,2024,166,0,0,0,0,0,0,0,0,25942,20994,5760,0,0,89062,12444,96060,46490,0,0,0,0,890520,1629.0,1572,388200,449150,327000,191272,607426,327910,25054,2724,608,0,0,0
neg,4552,na,880,622,0,0,0,0,0,0,298,59016,285588,92838,4340,0,183378,0,0,0,0,0,390254,325672,103686,44854,0,0,0,0,224,704,0,0,0,0,0,0,297456,110752,33868,0,792,374,518,46104,214266,179412,610,0,0,0,263400,116546,30230,12638,7976,7052,4232,0,0,0,494152,0,172,74,8,183378,7014,50012,53124,na,na,na,na,na,na,na,na,101640,4551.29,494152,494152,493038,1372,3990,48082,491880,442094,1209600,18218,0,20,0,334391.04,0,106886.4,0,0,0,0,0,29406,160574,170746,75492,5122,734,0,2,14,494152,na,1412,176,13164,74314,29492,194628,123732,5088,68,0,760,1312,321456,58240,0,2474,0,8,343088,622,176,0,0,0,0,0,0,0,0,3818,1476,374,0,0,16912,3084,48420,12580,0,0,0,0,188190,489.74,480,115540,118134,55058,24056,69614,56020,2486,484,458,226,0,0
neg,0,na,0,0,0,0,0,0,0,0,2,0,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1054,0,1070,2,0,2,40,18,0,0,0,0,518,24,100,104,26,166,194,0,0,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0.03,0,0,5374,12,0,0,0,1132,1209600,4,2,0,0,17.28,0,59.52,0,2,0,0,0,342,712,78,0,0,0,0,0,6,0,na,1070,0,0,2,2,0,58,0,0,0,0,0,34,0,0,0,0,10,34,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,4852,0,0,0,0,43.68,6,1116,16,0,0,0,0,0,0,0,0,0,0
neg,33414,na,2130706434,238,0,0,0,0,0,0,430,12578,1345970,1084948,63672,1232,1176598,0,0,0,0,0,2255154,1982702,444730,243482,0,0,0,0,962,146,0,0,0,0,0,7282,352708,1434514,714326,0,2572,1144,1060,2514,581346,1920160,34,0,0,0,823934,445406,197508,185640,169440,158856,250438,275590,2018,0,2700106,26,10,22,6,1176598,33346,268968,175378,188820,205300,na,na,na,na,na,na,47620,33413.74,2700106,2700106,2701294,19658,1594,25704,277760,2508830,1209600,81498,2,58,0,2008846.08,0,495961.92,0,416,0,0,0,560,416050,1575794,496080,18108,2182,56,0,4,2700106,na,2500,306,80376,325424,115934,1282286,688398,13334,272,0,316,446,2000352,3510,0,18,0,212,2025130,1286,150,0,0,0,0,0,0,0,0,20008,16586,6938,0,0,53858,10548,5067040,563324,0,0,0,0,3413810,653.28,662,508276,525960,306984,147510,306956,241876,199076,119258,149292,3642,0,0
neg,1202,2,22,22,0,0,0,0,0,0,31552,45382,7352,9814,0,0,42244,0,0,0,618,1096,90942,83522,14296,3488,0,0,0,0,10,12,0,0,0,0,0,5472,21864,41290,25474,0,274,24,86,958,258,92382,118,0,0,0,51104,9462,9598,6888,6086,5206,5408,348,0,0,105938,6,6,24,0,42244,850,8572,5654,na,na,na,na,na,na,na,na,13740,1202.29,105906,105938,104452,332,54,10252,105180,94258,1209600,2136,2,14,0,64261.44,0,28775.04,4,32,0,0,1954,25782,31740,30488,2336,1170,630,0,0,22,105938,0,1416,40,44,16762,1060,44898,27952,1926,2,0,22,30,45906,6812,0,1362,0,0,65464,242,132,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,202310,208,136,30898,11094,6416,3308,6904,5878,8318,19800,1484,0,0,0
neg,28270,na,na,na,na,na,0,0,0,0,478,344710,1205704,137348,344,0,691942,0,0,na,0,0,1455436,1324274,283764,120392,na,0,0,0,na,na,0,0,0,0,0,40818,1037204,245752,364810,0,4580,2488,2352,2234,192192,1480918,3820,0,0,0,645216,286000,156522,119814,113230,221606,143744,2452,0,0,1739578,na,na,na,na,691942,21314,145056,137466,197200,0,0,0,0,0,0,0,80080,28269.88,1739578,1739578,na,10906,na,na,524640,na,1209600,na,na,na,na,1531963.2,0,153472.32,na,na,0,0,0,84730,899022,643344,52244,7140,2032,72,na,na,1739578,na,3958,380,99398,68840,93498,1057688,351382,13416,24,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,9706,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,168900,305908,169900,89562,189198,185546,194616,156554,227492,908,na,na
neg,192210,0,170,0,668,1358,0,0,0,236362,4718928,5799348,2744384,474648,23636,572,5827944,0,0,0,231916,328238,11959806,10670016,3234572,1325090,0,0,0,0,490,3382,0,0,0,0,0,0,66686,7254694,6676498,0,6468,2610,4066,7876,23106,3518324,10224374,210594,460,0,7729926,2165964,1318412,820902,597492,417004,292162,219252,114368,322396,15427670,4344,11208,12438,74,5827944,131688,1336282,1894584,226380,276080,246480,221980,242040,252600,243900,274440,198480,192210.4,15427670,15427670,15347230,59557.0,0,80380,894500,14003482,1209600,284822,0,0,0,10277390.4,0,3713024.64,86,1826,0,1172,425264,1756458,4223260,4564474,1880884,876160,262802,7404,0,324,15427670,0,14194,2092,2634824,1321356,649452,8464114,870726,41088,32,0,0,0,0,0,0,0,0,0,0,14748,1134,0,0,0,0,0,0,0,0,70332,12230,3438,10915510,1402286,245668,35812,22212180,2224166,15271006,28164,4,110,72210330,4530.26,4398,3835308,1917240,688766,388890,746330,2016734,2937322,1461418,5870,0,4,94
neg,1526,na,116,102,0,0,0,0,0,0,108,18090,81786,7448,0,0,41886,0,0,0,0,0,101490,89542,38564,6580,0,0,0,0,92,116,0,0,0,0,0,0,59232,48200,0,0,132,38,62,144,13148,93880,28,0,0,0,52692,42272,8698,2986,460,198,116,10,0,0,140118,2,320,204,0,41886,1058,27700,10812,na,na,na,na,na,na,na,na,38120,1525.7,140118,140118,140734,330,0,13666,139580,107432,1209600,3112,2,12,0,83270.4,0,24024.96,0,0,0,0,0,4628,70340,30212,1826,370,56,0,4,12,140118,na,302,38,148,6876,6578,27106,63558,2816,10,0,192,294,83884,55118,0,2,0,32,84908,192,72,0,0,0,0,0,0,0,0,682,86,54,0,0,1326,328,6080,602,0,0,0,0,525710,91.8,104,25558,13982,5856,1480,2746,57602,82,30,64,32,0,0
neg,40750,na,2130706434,332,0,0,0,0,0,0,8426,751716,1722028,174374,250,0,1132754,0,0,0,0,0,2584330,2378762,332144,135906,0,0,0,0,446,130,0,0,0,0,0,108302,1870086,448938,229468,0,3088,382,1022,1526,29422,2620180,1174,0,0,0,1000714,515182,278984,215254,204038,229532,210830,2260,0,0,2917250,0,78,80,10,1132754,20738,206914,124346,106940,152740,na,na,na,na,na,na,65220,40750.05,2917250,2917250,2884524,12718,13926,44768,489500,2656794,1209600,91466,2,74,0,2409591.36,0,242548.8,0,416,0,0,0,114704,1016110,1235386,252310,28410,9240,634,38,44,2917250,na,6482,730,14132,175540,203814,1925844,325534,4718,0,0,492,398,2306064,31986,0,840,0,36,2435392,2534,420,0,0,0,0,0,0,0,0,12964,51998,19072,0,0,71280,12934,8912520,985130,0,0,0,0,3045500,1361.74,1690,269380,502662,487834,230604,399300,304154,189992,116994,150540,5334,0,0
neg,2404,na,26,26,0,0,0,0,0,0,84,110966,19220,0,0,0,58872,0,0,0,0,0,124272,115732,15276,6034,0,0,0,0,42,22,0,0,0,0,0,0,42430,6518,81322,0,188,30,40,30,4940,124532,510,0,0,0,32268,82722,11018,3398,576,206,68,14,0,0,139558,6,14,580,0,58872,1056,8722,6524,na,na,na,na,na,na,na,na,15060,2403.54,139558,139558,144324,456,0,13800,139280,130270,1209600,1900,0,2,0,121219.2,0,8957.76,0,0,0,0,0,52522,75710,1558,328,152,0,0,2,22,139558,na,174,16,50,4924,892,13338,107576,3262,38,0,48,88,121880,90544,0,22,0,6,121916,86,66,0,0,0,0,0,0,0,0,552,300,110,0,0,1198,262,220,22,11182,12,0,0,1403560,170.6,60,9934,9686,6060,3728,13010,87436,414,2,0,0,0,0
neg,1096074,na,0,na,0,0,0,0,0,48,87178,5265302,42155576,16106656,38112,0,31166876,138206,0,na,338,1758,54755402,46821826,12047152,7203450,0,0,0,0,0,0,0,0,0,0,0,313060,11079066,42154332,10106414,0,98318,39140,78922,196368,9612840,53174138,452978,140,24,4,24487720,11108694,6906402,5427362,4587154,4356760,4766064,1888998,76630,47088,66805570,1534,1294,15976,6740,31166876,837496,6312962,5675342,275080,250360,325960,251280,259140,306020,159600,138320,22460,1096074.31,66805570,66805570,66322782,417706,3328988,na,197700,63652872,1209600,0,na,na,na,58443868.8,0,5152097.28,na,na,0,0,5188,1512172,25646514,31605702,4443694,344014,91324,4264,na,0,66805570,na,39656,7998,5179732,2450940,14386978,40776138,804866,6564,0,0,na,na,na,na,na,na,na,na,na,23552,908,na,na,na,na,na,na,na,na,483396,941296,199060,0,0,1794116,287146,88614620,15513938,0,0,0,0,na,na,na,5347026,9420696,7258216,3971944,10101690,10985246,8038984,3908406,4314650,306014,0,0
neg,40674,na,1134,932,0,0,0,0,0,0,1178,133602,1884678,680362,6408,0,1147780,0,0,0,0,0,2436418,2055022,613374,307308,0,0,0,0,460,944,0,0,0,0,0,52372,1285538,764812,603506,0,3332,2952,6492,53214,2136920,503298,20,0,0,0,1059466,694000,316428,204094,135744,126950,169520,26,0,0,3050648,122,152,604,14,1147780,41142,395062,217022,241000,227540,na,na,na,na,na,na,137480,40673.62,3050648,3050648,3049046,14236,20544,58600,622780,2706228,1209600,89082,2,82,0,2331392.64,0,372337.92,0,0,0,0,0,13752,812244,1574858,280482,21132,3724,36,0,6,3050648,na,5284,670,79172,238314,139834,1810490,415242,17132,90,0,1022,1410,2140004,102896,0,2520,0,16,2367874,2094,426,0,0,0,0,0,0,0,0,23608,55858,19150,0,0,79842,13374,10487320,1225628,0,0,0,0,978450,1440.64,1576,399378,408438,313660,191918,492748,523414,286982,75374,14316,0,0,0
neg,30668,na,680,630,0,0,0,0,0,0,616,336552,941386,748264,72692,7118,899062,0,0,0,0,0,1832754,1560148,356138,233822,0,0,4334,0,2986,388,0,0,0,0,0,0,696982,1409646,0,0,1914,1196,1154,56822,1452126,584342,9074,0,0,0,681854,441418,167326,119374,94330,83126,121524,282232,114096,1348,2189226,146,166,326,8,899062,22362,141074,212754,189980,na,na,na,na,na,na,na,162420,30668.23,2189226,2189226,2188664,17192,3730,95220,975520,2106628,1209600,57856,2,64,0,1713124.8,0,392187.84,0,0,0,0,0,86078,439154,1052828,505014,19512,3664,378,320,326,2189226,na,3090,370,45304,227098,108710,1151990,557034,12934,98,0,972,1070,1688406,13100,0,24,0,8,1727884,1574,144,0,0,0,0,0,0,0,0,13316,17030,6722,0,0,44002,8114,4292940,481458,0,0,0,0,668270,734.34,832,404886,495454,188760,75350,128338,112520,131924,143508,393190,32698,0,0
neg,46222,na,220,198,0,0,0,0,0,0,1214,164384,1886756,922684,22462,0,1492190,0,48,0,0,0,2962614,2707484,695584,189458,0,0,0,0,598,618,0,0,0,0,0,237870,1567974,964058,227598,0,7228,12508,12210,106310,2554910,304328,6,0,0,0,1185392,685444,346648,270050,251026,254646,4294,0,0,0,3658926,0,16,8,2,1492190,35422,524222,169520,144380,203700,336600,na,na,na,na,na,3940,46221.71,3658926,3658926,3662516,16657.0,372,119758,22100,2997500,1209600,74516,0,162,0,2519656.32,0,475554.24,0,0,0,0,0,898,622874,1536728,785608,44536,6204,652,34,38,3658926,na,5208,628,43126,284134,175876,1787838,683774,16750,166,0,242,690,2450546,220,16,22,0,0,2543504,1894,170,0,0,0,0,0,0,0,0,18866,34164,6502,0,0,77146,13198,121860,14486,0,0,0,0,6221740,1401.52,1446,496548,474348,362584,181436,365792,299568,280912,192324,318126,25862,0,0
neg,719874,na,0,na,0,0,0,0,0,4888,1107642,12920632,23107736,4200540,31672,2898,21192206,4402,52,na,11336,21992,36893108,33040712,5210600,3367676,0,0,0,0,0,0,0,0,0,0,0,1344192,17145636,22412434,473746,0,15932,7082,9466,19790,5667964,35492130,163628,14,2,0,13409744,7095966,2987018,2714880,2662902,3859224,7356266,1289946,62,0,42117362,864,1458,2624,6674,21192206,470004,2765454,2419956,141760,135620,130940,133480,140760,138420,128360,133920,119320,719874.13,42117362,42117362,41749552,307712,9633640,na,934180,41376008,1209600,0,na,na,na,38615377.92,0,2725964.16,na,na,0,4,223524,6633164,21208830,12356014,803112,123706,27362,292,na,0,42117362,na,25788,5002,1473802,1251788,3489300,32161110,2924902,44316,0,0,na,na,na,na,na,na,na,na,na,14870,684,na,na,na,na,na,na,na,na,253522,1083856,189050,0,0,1563024,204724,37255220,6070506,0,0,0,0,na,na,na,2884876,5601140,6021474,3120228,7204884,6635622,4468446,2291812,3012994,134532,0,0
neg,43380,na,na,na,0,0,0,0,0,471544,1751102,638920,55502,590,4,0,1206730,0,62,na,245100,344106,2424592,2321228,721484,209074,0,0,0,0,1634,500,0,0,0,0,0,536,14136,1177682,1725308,0,13642,4992,7340,13134,2348038,530516,0,0,0,0,705638,638712,451812,329446,266090,172994,140040,106986,51138,54806,3392718,366,266,336,86,1206730,36264,319012,400714,257900,246440,0,0,0,0,0,0,207780,43380.57,3392718,3392718,na,14212,20,na,960360,na,1209600,78910,na,na,na,2258512.32,0,650997.12,na,na,0,9058,871634,928208,806340,271770,26392,3962,298,0,na,42,3392718,na,5032,726,88898,230120,218576,1746262,613586,14462,0,0,184,2784,2062028,302576,26,14,0,0,2115700,3680,316,na,na,na,na,na,na,na,na,25636,9552,2350,54166512,488842,105034,19956,1260,1010,2481900,620,0,0,na,na,na,681066,439964,150058,62278,143162,163276,230366,1043818,3674,0,0,0
neg,12,na,18,16,0,0,0,0,0,0,1742,6852,952,0,0,0,3814,0,0,0,14,232,11468,9424,7724,208,0,0,0,0,12,26,0,0,0,0,0,0,0,2544,7002,0,78,0,32,34,1126,8276,0,0,0,0,8354,372,318,48,34,294,126,0,0,0,19230,0,2,0,0,3814,166,6004,1708,na,na,na,na,na,na,na,na,7560,12.67,19230,19230,22398,23.0,0,1786,19000,9546,1209600,314,2,4,0,2287.68,24.96,6236.16,0,14,0,0,562,7120,964,656,244,0,0,0,0,4,19230,na,1054,14,14,18,12,2384,5112,880,58,0,28,28,2260,64,0,0,0,0,2664,50,142,0,0,80,52,0,0,0,0,142,0,0,0,0,32,8,7760,776,0,0,0,0,0,58.16,74,7556,1738,84,38,24,38,68,0,0,0,0,0
neg,358,na,6,6,0,0,0,0,0,0,3258,22488,3518,0,0,0,12946,0,0,0,500,1590,32378,26574,38114,2684,0,0,0,0,20,18,0,0,0,0,0,0,0,15744,13520,0,1032,44,48,40,460,27640,0,0,0,0,13144,10058,4662,690,182,68,280,180,0,0,71026,2,6,0,0,12946,462,31054,6816,na,na,na,na,na,na,na,na,37600,357.05,71026,71026,73788,114,0,6844,70580,29264,1209600,782,0,16,0,19556.16,0,8700.48,0,16,0,0,2480,11996,13918,574,296,0,0,0,0,8,71026,na,1150,16,210,96,78,5378,20254,2052,30,0,6,22,20644,7848,0,0,0,0,20658,94,198,0,0,0,0,0,0,0,0,414,20,2,0,0,260,60,280,22,0,0,0,0,0,88.32,86,10204,4558,818,532,970,834,726,10622,0,0,0,0
neg,39798,na,464,402,0,0,0,0,0,0,7452,612112,1783952,405214,13510,0,1206572,0,0,0,0,0,2496974,2158220,399270,294914,0,0,0,0,1470,430,0,0,0,0,0,79468,1430846,1015860,296066,0,2634,382,582,12844,1567892,1207758,30146,2,0,0,1146430,531022,266134,185462,149780,167752,308936,66724,0,0,2896732,0,18,480,8,1206572,41128,239780,158828,165260,149340,na,na,na,na,na,na,79480,39798.94,2896732,2896732,2909350,13732,4,43650,471840,2822240,1209600,100136,0,110,0,2441651.52,0,376848,0,0,0,0,0,50262,790062,1447410,488260,35392,9578,1276,96,108,2896732,na,5130,560,8254,292732,184734,1970992,353650,6188,0,0,622,1016,2436572,58166,22,3516,0,0,2466104,2094,160,0,0,0,0,0,0,0,0,21756,45220,8280,0,0,122140,23234,12080,1214,0,0,0,0,1045350,1082.26,1274,402092,571680,477608,245474,443540,322026,163176,85274,108870,2500,0,0
neg,39144,na,0,0,0,0,0,0,0,0,304,364626,2052344,528766,13522,0,1309694,0,0,0,0,0,2520448,2003388,735536,416466,0,0,0,0,0,0,0,0,0,0,0,73858,1635270,253866,996568,0,3484,2242,2214,323524,2245506,382544,48,0,0,0,1207922,553320,285038,203256,183008,272146,254872,0,0,0,3256982,0,0,0,0,1309694,41080,395600,336330,245700,298240,na,na,na,na,na,na,183140,39144.54,3256982,3256982,3233508,17939.0,0,76972,828340,2959562,1209600,0,0,0,0,2589451.2,0,367681.92,0,0,0,0,0,20048,647588,1500356,731104,50020,9332,1114,0,0,3256982,na,5070,744,76718,238046,146308,2168594,314490,9522,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25754,0,0,0,0,0,0,0,0,0,0,0,0,0,1594.24,1666,397438,675848,487812,282242,745806,360858,5760,2788,1010,0,0,0
neg,1048,na,2130706436,72,0,0,0,0,0,0,46,1694,57724,522,0,0,17944,0,0,0,0,0,54420,48734,12734,4494,0,0,0,0,108,26,0,0,0,0,0,0,33006,25254,1722,0,1770,10,8,24,270,57896,4,0,0,0,24312,22680,8244,3288,710,248,434,64,0,0,67166,2,14,166,0,17944,760,3738,8984,na,na,na,na,na,na,na,na,12640,1047.41,67166,67166,74396,231.0,0,6636,67020,59998,1209600,1786,4,4,0,53186.88,0,4607.04,0,0,0,0,0,20,34896,24772,194,82,16,0,0,4,67166,na,1816,12,476,12408,1090,4420,38136,1596,26,0,90,46,53926,30524,0,0,0,0,53966,34,36,0,0,0,0,0,0,0,0,314,714,248,5780,2014,928,174,51660,5172,9320,24,0,0,47450,32.1,28,7196,6102,1810,586,3076,40840,372,0,0,0,0,0
neg,656,0,20,20,0,0,0,0,0,7422,41972,9548,1612,0,0,0,18280,0,0,0,7994,13298,42370,38432,26854,6256,0,0,0,0,32,26,0,0,0,0,0,0,0,41310,19244,0,406,168,140,868,298,46676,11672,326,0,0,34690,12366,5330,2946,2000,1286,1010,434,126,366,77316,32,24,70,0,18280,670,12492,14292,na,na,na,na,na,na,na,na,26320,656.23,77316,77316,76698,238,0,7446,76700,60676,1209600,1772,2,22,0,38097.6,0,21571.2,20,62,0,1784,21220,10068,8804,12072,6518,88,0,0,0,4,77316,0,1128,52,2380,996,1170,12006,38714,4046,62,0,60,44,40900,12774,0,0,0,0,40906,272,276,0,0,0,0,0,0,0,0,824,216,44,0,0,1138,238,5140,504,0,0,0,0,0,151.62,110,23360,8666,4204,1744,4550,4494,2444,10968,124,0,0,0
neg,361946,0,7318,5500,0,0,0,0,34706,1618842,9732708,13049412,5308878,1218722,243980,13678,14124412,122256,32,0,670938,1061638,23601706,19691330,7666196,4217746,0,0,3224,0,22332,3518,0,0,0,0,0,0,233752,10054702,20932472,0,12804,1612,982,5226,104066,28712574,1243930,1139730,2,0,14565672,4695208,2907784,1898804,1220236,972020,954842,933058,682976,2390326,31940040,9742,7090,30564,12,14124412,590784,2348166,5308354,436660,401060,390820,374220,365920,277740,351020,282940,159740,361945.23,31940040,31940040,31764758,160627.0,112748,114618,468360,31259364,1209600,1237306,0,4548,0,22809640.32,701876.16,7728027.84,2,960,54622,338022,2233152,5536448,9172740,5015912,3343648,2175346,1753566,1597470,5680,6142,31940040,0,17944,2538,3482896,4159492,1733446,12661354,8981148,181420,688,0,5284,8734,22869430,6229524,0,21208,0,0,24153570,40126,11634,0,0,20650,711360,0,0,0,0,329466,95688,21632,69235848,10623256,1260086,202226,2066440,918160,29470540,315440,0,0,120668280,5142.9,5182,7175014,7670156,5467944,1591282,1693834,990722,1300006,5160800,170268,900,0,0
